target_id	pse_pssm0	pse_pssm1	pse_pssm2	pse_pssm3	pse_pssm4	pse_pssm5	pse_pssm6	pse_pssm7	pse_pssm8	pse_pssm9	pse_pssm10	pse_pssm11	pse_pssm12	pse_pssm13	pse_pssm14	pse_pssm15	pse_pssm16	pse_pssm17	pse_pssm18	pse_pssm19	pse_pssm20	pse_pssm21	pse_pssm22	pse_pssm23	pse_pssm24	pse_pssm25	pse_pssm26	pse_pssm27	pse_pssm28	pse_pssm29	pse_pssm30	pse_pssm31	pse_pssm32	pse_pssm33	pse_pssm34	pse_pssm35	pse_pssm36	pse_pssm37	pse_pssm38	pse_pssm39
P05091	0.65094545694	0.0953376978751	-0.0622021076255	-0.0850107828163	-0.287158119636	0.133878256687	0.0819526479969	-0.0204726948343	0.008588414314670001	-0.00926048090687	-0.014743168897799997	0.0017455674184900002	0.0850994510692	-0.310409945332	-0.245201625244	0.33973730163000004	0.330450900715	-0.601376915296	-0.28968338347	0.197783529413	1.6176070829499998	1.83376431256	1.36719286428	2.2253553379	1.4759122005399998	1.06617974255	1.95165755291	3.18441418326	1.15834465434	2.36396793713	2.05211803914	1.50644373673	1.49408324896	2.07915591348	2.53629356912	1.10374922175	1.27036454658	1.88588517501	1.2963035733	2.08358239162
P00918	0.0772001082828	-0.034259217242099994	0.322879664426	0.0798114368667	-0.390213821764	0.193706992205	0.119432714842	-0.196449788788	0.34583305858400004	-0.148121256083	-0.182040855468	0.14067767414100002	-0.013153722931	-0.17002475299699998	-0.152810339293	0.420095486585	0.311516961098	-0.567476584332	-0.089147408813	-0.06745634931969999	0.805580682734	1.3494208897799995	1.98446920345	1.79687032757	1.49042790245	1.47893653459	1.3696584372999998	2.31834454728	1.5320621335100002	2.1045247678	2.26138157505	1.14556762377	1.31596982948	2.62545227009	3.00612818295	1.36601863667	1.25491890096	2.37348164705	2.16825756411	1.63526680136
P00747	-0.020916540328	0.221019194064	0.230882008237	0.0389785613864	-0.0985793234118	0.204369979185	0.0922705873917	-0.137488707859	0.253596137549	-0.252392436361	-0.292769152922	0.119727433063	-0.123908521964	-0.307225923438	0.0456205529884	0.353429419831	0.361275653629	-0.545550997395	-0.0465363242814	-0.095801599365	0.801791533416	1.56026869138	1.72946574243	1.76464480778	4.24100423493	1.29080202239	1.09495414179	2.62011087824	1.7774819648	1.42132360482	1.29322106592	0.981743941191	1.1774435097700002	1.7170262106	3.06468920145	1.03530512551	1.32587791109	3.74397444009	2.15197946945	1.3582239147600002
P00734	-0.0271959260709	0.18034159355	0.193089963639	0.0355876095306	0.0597671951944	0.23095292276	0.108387502336	-0.0532003266202	0.13594233629799998	-0.283928835503	-0.317631663525	0.091128191225	-0.229722843052	-0.291306782072	0.0971393223665	0.357081078478	0.31868823663	-0.437505010991	-0.0673544745482	-0.100260089625	0.845898625861	1.51083509919	1.45246107851	1.5778846974599998	4.48284147678	1.12857198809	1.40332286912	2.62009076729	1.7899302673700002	1.49573227301	1.29127957422	0.8943978240880001	1.04357660475	1.95967750379	2.3201371601700003	1.0454925795	1.00926914892	3.4620285052	2.0650762463	1.46088580129
P11474	-0.049504613782699984	0.106150273718	0.120081100624	-0.179766458411	0.18162624965	0.32983575131	-0.0181532974527	-0.419731453266	0.504146552634	-0.242608889356	-0.218008728096	-0.0105813158258	0.414464053077	-0.260711996456	0.0549500745227	0.3764241651600001	0.132344002897	-0.4994048372380001	-0.109210559102	-0.212340074604	0.878468688136	1.65232403498	1.0698664158700002	1.62940379139	2.46920018732	1.1710590348799998	1.43747195645	1.6986597576	1.30250149806	1.68531714266	1.76494672699	1.28340443583	1.22532285094	1.6263301338999998	1.91825060074	1.02871429168	0.732685278001	4.62080390692	1.23138978178	1.33013165683
P52732	0.201085378998	0.324423473028	0.363143390893	0.16904284486200002	-0.544261332334	0.758617411348	0.761642210653	-0.606863964714	0.0443850550099	-0.0183535273907	0.110346309236	0.599568508456	0.207271421918	-0.6212558012899999	-0.702714616635	0.484716104298	0.304399554355	-1.18660959959	-0.562985882059	-0.08559693904549999	0.758004260473	1.3312867198	1.3848901298899998	1.71094128387	1.33772510567	1.01122121712	1.59535624308	1.30246373558	1.14562565743	1.93696567145	2.2698494196400003	1.14449323683	1.3955495667299995	1.49094792053	1.13815599396	0.983608565282	0.938510709506	1.54447859672	1.26367654683	1.32701497268
P05164	-0.028180173191	0.11406793694	0.235790511994	0.0449446407411	-0.373386870781	0.167812723679	-0.0145394002475	-0.299696993668	0.416230062804	-0.148562373197	-0.232400542676	-0.145367728021	0.259991737404	0.024251770775200004	-0.0047925936324600005	0.174760884355	0.161779827632	-0.155739468031	-0.0071288826509399985	-0.18983507023	0.953605246926	1.57958180336	1.43239135212	1.74718356373	3.39838744413	1.10585424282	1.20354688605	1.90109014305	1.51247816908	1.57992761714	1.57778517051	0.956858874146	1.39564958238	1.68291591083	2.6103148693	0.964303006237	0.985414647651	5.29429615951	1.46003610336	1.23396223955
P14174	0.303102071879	-0.0933706732376	0.08165488063950001	-0.0407708084407	0.00650376345975	0.140470134229	0.0666987194342	-0.257138972378	0.119725073463	0.063617745415	-0.0730161461043	0.0924798693949	0.155370594782	-0.145975120693	-0.367035593148	0.334220259658	0.376720558379	-0.737643955986	-0.134842615562	0.109230214817	0.830575647049	1.31754146817	1.99878649824	1.91555641791	1.97948338405	1.16832828793	1.76167006255	2.27364056754	1.7870929931	2.52931922835	2.22988716497	1.45141999495	1.91659747327	2.64280329483	2.57961088916	1.14874384111	0.80204998543	3.03895839907	1.7564393579599995	1.9158310863900003
P35869	-0.0151308717512	-0.0508864117913	0.20739210299600006	-0.05752486901880001	0.00979528209305	0.5007480890820001	0.0881506351994	-0.264120810867	0.316873804174	-0.315400381304	-0.186780464542	-0.066131248766	0.280704211408	-0.298014047361	0.346659309119	0.561442708158	0.24236055547	-0.782586332835	-0.274432609647	-0.243118649818	0.6720867123819999	1.04279695256	1.34999704921	1.68732352568	2.43944517697	1.3696169767	1.13160066043	1.55311023354	1.74851879093	1.33624278813	1.7653066617400002	0.966622935502	1.6818563681	1.95537224525	2.2674719642200003	1.06096144361	0.784859625126	3.87499476477	1.6825475284399998	1.1054233114399998
Q07343	0.140000315643	0.223496927571	0.1152596584	0.0562818726999	-0.202594625143	0.274175355888	0.234643212121	-0.383674067094	0.188675009101	-0.13225853868100002	-0.0958300680622	0.129184788994	0.195847526582	-0.30766690193	0.035963408293900004	0.5158474387740001	0.287531932141	-0.8030114942990001	-0.353674704536	-0.118197046463	0.880148624493	1.41506258295	1.37321871999	2.2789996981	2.08690569379	1.10103346806	1.5024349738299998	1.60187995024	1.86481533376	1.7658119167900002	2.13457179935	1.0025147087	1.5953268039	2.13763768067	2.10230622625	1.16198598709	0.923387235093	3.2586358939	1.41855474502	1.3798274497100005
P21398	0.35761651273100004	0.14872717560100002	-0.105191640593	0.0684992674272	-0.347092315358	0.09559462646	0.06286625054600001	-0.110163706313	0.239694223032	-0.13159152941500002	-0.0749522647902	-0.194604017634	0.0704506430719	-0.0756350937852	-0.236849832799	0.190213024413	0.177411310493	-0.0561462933798	-0.0442751884918	-0.034571151213500004	1.21742282105	1.8672772791	1.10060229048	1.7520519811900002	1.53058866629	1.13422778729	1.72376677366	2.30012434287	1.39191739992	1.9258571979400003	2.06134960946	1.28311830466	1.3106750669	1.86661175072	1.95810500636	1.05701492219	0.973985800713	2.9038450039	1.56745800713	1.71078045447
P27986	0.08569165358980001	0.19111884078	0.12857821803	0.0268749543147	-0.195445826793	0.393634985438	0.287818109727	-0.337550363828	0.261367146384	-0.144421640098	-0.07427792000260001	0.233015900366	0.153740857401	-0.364690253899	-0.050330592007	0.315814161425	0.176522348198	-0.820984809101	-0.17310081067699998	-0.0933749592459	0.8773728297799999	1.6740601410499998	1.38930486331	1.88544913627	2.45690991456	1.21580464759	1.69469096079	1.5347495401299998	1.7381434449000002	1.87293857189	2.05122059532	1.41755629355	1.39264239551	2.1033348933	1.7299627113900002	0.970546491912	0.8415335042640001	3.20113309019	2.05666216588	1.43372049143
Q13554	0.191511646855	0.217113398039	0.19147757907	0.0751432873073	-0.425674675129	0.302337801031	0.260432383489	-0.264912537679	0.124705281435	-0.07187294643999999	-0.113639001206	0.332142395827	0.0658334008689	-0.432931775197	0.051326243104300014	0.5018798775559999	0.3575676832370001	-0.99058410904	-0.339278149413	-0.032577783715	0.93404339056	1.467964571	1.30556985595	1.84690965156	2.24691378566	1.05133229466	1.51894899226	2.0200327498900004	1.82453232513	2.09159333958	1.78205526221	1.4248103778	1.4187973336700002	1.95078478665	1.93684721356	0.979428121691	1.00165286757	2.63550591048	1.49231212144	1.5933934990799998
Q96GD4	0.118318402947	0.218147721881	0.14391534408	-0.0472937627229	-0.363995992401	0.32723081823000005	0.172420404561	-0.352641923236	0.180429510265	-0.0428937424638	-0.0358256782974	0.35876467192100003	0.156031245661	-0.310635251075	-0.09168937015910003	0.381322602505	0.243263791499	-0.848119339291	-0.195269342575	-0.011480111326600002	0.96978082139	1.50995090938	1.32274416177	1.87948959304	1.5507711248700002	1.01560182023	1.67263840996	2.3814302882900003	1.80350612688	2.35682044036	2.3265594973500003	1.69493432581	1.5007881203600002	1.92616480692	1.7942832497	1.07921867528	1.01521485739	1.6518489602700002	1.5589529225299998	1.69667820062
P32300	0.135020480764	-0.18552749889400005	0.0156023725485	-0.463588255012	-0.052909634534599986	-0.13753632896	-0.394975046076	-0.347587096204	0.00960584683726	0.221280327721	0.2089803239	-0.302607044495	0.351418949297	0.237441118623	-0.408818024046	0.480159441023	0.515073713405	-0.273552819281	0.112518544705	0.280000628679	0.911684697879	1.29599861491	1.33774581412	1.0685525248	1.82571830738	0.725749421931	0.626245870461	1.22788874084	1.2077157747799998	1.36860346091	1.45644379899	0.8805366640700001	1.2696655291	1.63226841299	2.04909255058	0.879798445526	0.8108057484010001	2.13867029108	1.3105656204	1.12041918031
Q15746	-0.007576969779149998	0.169965071202	-0.15677614840600002	0.0357941869723	-0.142449331491	0.229045728789	0.496555987896	-0.440582407973	0.151468311739	-0.0042849286734	-0.30907144777600004	0.35196321909999995	-0.046230644742300014	-0.415152475477	0.025773968495	0.32992270720600003	0.449655154127	-0.679973308335	-0.260946114534	0.222899441659	1.13165133222	1.5697445068	1.29983911042	1.62386199514	2.55541025794	1.22237609597	2.03866774087	2.2957138248400004	1.48426583651	1.6037022307700002	1.81754227087	1.5943548932799998	1.12386130963	1.82351524086	2.34824483838	0.978514800324	1.21475738311	3.55232621328	1.6221539727399998	1.66583255336
P11309	0.217048648815	0.264610355592	0.08478741593810002	-0.00966577653534	-0.344299458105	0.346503244321	0.184979804534	-0.250906145226	0.258750818709	-0.128977238271	-0.0961684801777	0.216661506398	0.0232344539889	-0.483440711802	0.221624620959	0.484157064505	0.307288847903	-0.936011206973	-0.288494136898	-0.07168362767469999	0.808783431778	1.52243795706	1.22514829767	1.95929933077	1.58608146744	0.93633952991	1.5796737069	2.14404850877	1.74416237343	2.21430139691	2.15991153587	1.3863231914200005	1.45041053966	1.64004484913	2.31780250839	0.8943523825700002	0.8612379176999999	1.4599590792	1.45051532748	1.58122371855
P49841	0.115777838162	0.233793175196	0.151236444806	-0.00988924466855	-0.339427005453	0.29109243571800003	0.205257572689	-0.331110054384	0.146720086723	-0.0660065401632	-0.0479587970054	0.31915867237100004	0.0918921285396	-0.305427140083	0.016998497592200002	0.359317513769	0.245573986374	-0.7704828251989999	-0.261409679339	-0.0451070656437	1.06426628974	1.76593422312	1.46481270459	1.93296342313	1.47099590977	1.24458993323	1.62694128496	2.16443918179	1.51378851536	2.2322542014	2.26374152093	1.57111196235	1.66225286584	2.40974185618	2.32556787231	0.936267290706	0.980012059049	1.85190630499	1.62187602212	1.65479440821
Q9BY41	0.309538603831	0.120992402571	-0.0475549172845	0.0158262412585	-0.0370546519927	0.0475656675491	0.129946289953	-0.170026430273	0.301308246276	-0.102502185732	-0.0213477992364	0.010177705474	0.0810992727633	-0.171853711889	-0.268019151028	0.147407326648	0.106123451681	-0.419388708467	-0.00693303153987	-0.0253046205613	1.06628525462	1.61266240685	1.7035187231	2.28183528685	2.20061614628	1.12420513113	1.8002908055900002	2.6897783197000003	1.57325899692	2.30857643791	2.02361603712	1.06108623524	1.53701362134	1.78211482431	2.26788896724	0.91996492789	1.0106751348	2.65495134274	1.96697359142	1.87308767486
P23280	0.145310518888	-0.0540211106867	0.247995868706	-0.0236196789643	-0.353976601112	0.144229692719	0.0918642068358	-0.166947269632	0.287308732196	-0.104211857421	-0.0960928559415	0.11124780861300003	-0.0318587583886	-0.154334804125	-0.163202848088	0.446812296474	0.31284619091	-0.526908337776	-0.0977194143968	-0.0147217788099	0.762482641232	1.31640348175	1.86917863863	1.74662383229	1.41301973357	1.3800217501700005	1.52232788898	2.21803146777	1.6947192544299998	2.07353517501	2.39846035406	1.0422051543200002	1.53096616615	2.65200072565	2.33502390333	1.30201858059	1.24709061064	2.5459380115	2.10833452227	1.58352763011
P16083	0.119877265758	0.0935630340745	-0.015349430580000004	-0.0465970032032	-0.316921465537	0.207173941186	0.0181479102834	-0.372291626461	0.602944379467	-0.138018699535	-0.258682347335	-0.0218502052809	0.321135248525	-0.0596989090161	-0.257324539891	-0.0841423111589	0.04784929511	0.147633196174	0.208351612767	-0.195799345348	0.921022367022	1.39323887089	1.04411869879	1.98135486932	2.55362336151	1.2029729672299998	1.55996967863	1.73655176604	1.43843634731	1.59261897686	1.83327958318	1.2550791522700002	1.30169995803	2.0337782155	2.3283770871	0.823802628221	0.8003557031090001	4.70528049542	2.02629671823	1.08440951156
P27169	0.17622297598499995	0.0365805085434	-0.0394679563524	-0.00691341128562	-0.6370780687600001	-0.0852529175564	-0.123916641043	-0.0105351631494	0.34299086854000005	0.0470874750353	-0.0637436416176	-0.0936387035971	0.0544201262702	-0.00109652144122	-0.0811475514482	0.142469440686	0.222860427403	-0.0454015016653	0.0567253652864	0.108834890167	0.7983494398800001	1.23933358746	1.5091662117299998	2.01853039269	2.63590229903	0.910105469318	1.25271643676	2.10237023217	1.6835582707	1.95409984769	2.0152040202	1.02130464088	1.33195108495	1.92547021593	2.59258544801	0.975875688275	0.819539659799	3.60596215105	1.39838294295	1.46581068345
Q16678	0.197913500198	0.09064975771	0.0377153854484	-0.139705087827	-0.370200119538	0.0522438113506	0.0096945774282	-0.307418305647	0.186028926915	0.0916681959338	0.16347702508	0.0675017127217	0.30890786689800004	-0.005892175727819999	-0.379419219977	0.263204108652	0.229962514719	-0.471905743507	-0.127974152425	0.103547421595	0.997542854403	1.7473020682	1.31809282455	1.98445626216	1.14780621845	1.12131039786	1.67539496821	2.0447140811400004	1.47104610869	1.95190368337	1.89117017132	1.3922449284099998	1.59421997146	2.3094310945500003	2.79219296728	1.00784032652	0.806428650575	2.1146132134	1.49103626154	1.51054943542
B2RXH2	0.0564981062686	0.25472600030000003	0.00195607080759	-0.012452243959700002	0.233599662541	0.200654543123	0.233459651946	-0.434707685998	0.289558705659	-0.283149910564	-0.239595714994	0.174596213921	0.022329844885	-0.276553221468	0.160774201678	0.273878297067	0.109491119196	-0.464868314153	-0.113525482425	-0.186669843829	0.943160559705	1.2813054345	1.1493708075799998	1.4387831113999998	2.87579007249	1.10615960475	1.32870232181	2.02859774363	2.01160331229	1.4408956513	1.63854876687	1.12256290029	1.7878719645599996	1.93009525792	2.50156021937	1.05504451106	0.8261638611750001	4.24587698372	1.6845948385799998	1.28379282591
Q9D6N1	0.0900904439431	-0.0172486486222	0.304953620776	0.0756681927999	-0.382669076137	0.15574836699	0.07926239259750001	-0.167217678632	0.328258158141	-0.180226172874	-0.187627259016	0.152737203757	-0.00923827175797	-0.167131963036	-0.116372964589	0.416428798923	0.33017062050900003	-0.566180559455	-0.0833642962176	-0.0560409081001	0.8778740495440001	1.3870842194400002	1.97158222958	1.86207050225	1.43879584725	1.42602684602	1.36003574474	2.28324093223	1.5968651692500002	2.17910488803	2.37390047787	1.21287672656	1.39917241627	2.43697914042	3.04740959587	1.40083896989	1.34644025689	2.41126556852	2.18902148626	1.68645945119
P08487	-0.0180629029665	0.180137436278	0.125299701116	0.0778997281646	-0.123270123254	0.232075002218	0.201296514545	-0.372087136239	0.262140397066	-0.135247587357	-0.172732309914	0.254281132103	0.144544159501	-0.210021552046	-0.108437722189	0.337292373757	0.17019979842900002	-0.6603757732209999	-0.0941221537901	-0.0908089822005	0.755955015485	1.75633132032	1.43211756722	1.88028346235	2.70550276128	1.09401364195	1.47870955224	1.6610970741100002	1.84315295553	1.78299170324	1.80510560491	1.35865008554	1.60182111825	2.4287609086	2.29948800201	1.04586736067	0.896996300529	3.68668785521	1.77007453558	1.4082158811200003
Q16769	0.249082325141	-0.0271115376226	0.156006106091	-0.0162209357522	-0.548658329596	0.10278211456	-0.0262485717686	-0.204174419322	0.28481005126200004	-0.08261045758169999	-0.192198153544	-0.0229995465267	0.0852747202955	-0.0617265916299	-0.0147499162316	0.182125700304	0.219997645775	-0.216405628966	0.200508847943	-0.0674834228309	1.02812709318	1.4081016592700002	1.43459687605	1.88789442018	2.03857886764	1.07200369829	1.48556558153	2.0689300527400003	1.691214924	1.68846578973	1.87466967822	1.01220188021	1.26870653465	2.160539781	2.65029923466	1.01637266594	1.06901196677	4.82476037361	1.6386496661	1.25173432829
P22985	0.338747394762	0.0657407113156	-0.0597627375744	-0.07582145891210001	-0.0394637912744	0.0202804801322	0.043900747032699985	-0.110139799017	0.227678812385	-0.0224073498574	-0.139601202694	-0.023619058469500003	0.147783210206	-0.240240311647	-0.11613454031	0.183601539531	0.244375520983	-0.427669443757	-0.13582969023	0.118580967395	1.3409782435200002	1.85060529127	1.46930635023	2.13466068993	2.08167066373	1.1156814458700002	1.75204619197	2.53581081203	1.63302361418	2.08326707638	1.87585913973	1.35610560806	1.50390346493	2.15429169847	2.38103000821	1.07967762459	1.19381079805	2.84354910302	1.70140410856	1.75874877994
Q14469	0.282338445351	0.15960370942	0.229202503196	-0.154893193436	-0.0915468054359	0.497817245076	-0.05613053382730001	-0.283387778865	0.520292139429	-0.4297675252000001	-0.288308792269	-0.157454092615	0.167590949013	-0.522704708959	0.663560731358	0.736708101471	0.349013000926	-1.04502934112	-0.35743888544200003	-0.219465168065	0.826371040477	1.24450166749	0.997094474046	1.15030766904	2.33361782056	1.06870177411	1.07902771848	1.19721587026	1.56560240292	1.42237020949	1.55116069875	0.899857885003	1.92423038006	1.5089147357	2.23166276386	0.774608923212	0.590408337261	3.145658564090001	1.1833731505	1.2427307226
P22736	-0.021285600279900004	-0.0877901558663	0.128244567959	-0.16803062576900002	0.08223597926519999	0.378808332927	-0.0671499360982	-0.414508245929	0.596823988191	-0.26461663486	-0.225360242313	-0.208096291212	0.381765306045	-0.225185776981	0.282698798619	0.5587023523800001	0.196820012116	-0.683231641167	-0.00379995960948	-0.237044227418	0.7715665480570001	1.2953346545	1.0666345900399998	1.61153086963	2.74643324586	1.16241334551	1.35454247444	1.46863798464	1.34937277074	1.38531336366	1.76993261022	1.05690713682	1.44402627683	2.10327758896	2.15061757021	0.954568006469	0.6798048454180001	4.00110750414	1.4856195637	1.10486004857
Q3ZAV1	0.0911116239105	-0.311294647809	-0.03453479227	-0.484223790217	0.164398184725	-0.101411162638	-0.348336539668	-0.267780316556	-0.000309521249902	0.213670444888	0.15515978701	-0.328392451358	0.399193399498	0.222755564394	-0.253222340636	0.313970664067	0.29124681154300003	0.0349603446356	0.0455653343079	0.197473403424	0.970567720592	1.36953374902	1.3836692771	1.30621333277	1.65137918568	0.910839785655	1.20146406674	2.02872861456	1.31128296145	1.54640554242	1.77437012283	0.901132398213	1.2139185952399998	1.82357128166	1.99738146721	1.13834204429	0.980444598228	3.37874378447	1.51612434415	1.25245127668
P29372	0.247301534277	0.341410843455	0.0674045620091	-0.0390319432372	-0.274729930347	0.250365060425	0.220921355238	-0.224724218816	0.08821405565960001	-0.183887244502	-0.14490396886	0.337964118252	0.015420261023	-0.459608126469	0.0616880405787	0.301777370816	0.245395287168	-0.4732325033600001	-0.3289930576	-0.0487514957087	1.160347414	1.97360788594	1.07177110287	1.90540254495	2.26940774582	1.16401717006	1.45199509229	2.10343993165	1.6250907334600002	1.5879716392200005	1.88320696425	1.31254461895	1.49158905393	1.6012822008399998	3.0758094811000003	0.946866742856	1.14031327252	3.45178870304	1.40862428009	1.33788332611
P00591	-0.110232641962	0.0137644999984	0.254097779156	-0.0754411584882	-0.3925727152699999	0.023007959444	-0.07709222841310001	-0.275349165361	0.259981400001	-0.037610773285	-0.177443538644	0.09632554851510003	0.155133463804	0.0371543070884	-0.140247614304	0.239101902594	0.230977898712	-0.138452507126	0.207754838572	-0.0928572550309	0.961919439274	1.37215530118	1.79801225765	1.99384197844	3.00435881461	1.05932281098	1.27257286073	2.48303456483	1.9664248244	1.89226111902	1.78748630052	1.16172734196	1.45640361221	1.98791335883	2.6762356669400003	1.22094835405	1.04602008177	3.4291017541500004	1.79168369741	1.7434799266799998
P00371	0.138655204905	0.142223532765	-0.242600210349	-0.111779986762	0.147897675703	-0.0401492097151	-0.046165209942500014	-0.237758118967	0.582778387506	-0.142196999179	-0.27385147807300003	-0.238124020267	0.24602135051	-0.13688359929000002	-0.0654951526027	-0.0981754213785	0.00240805166413	0.42293341357	0.0443658122672	-0.0941040223656	1.12415777584	1.9308692886200003	1.0291101968799998	1.7442904761700002	2.15165369834	0.955752843006	1.5229302943399998	2.30721260475	1.4790046927399998	1.83234191282	1.8491375166900004	1.21915266005	1.26298064384	1.47226245225	1.95341255868	0.91731438905	1.07876880005	3.88874463726	1.18461452855	1.7004439353299998
Q13564	0.127093693191	-0.046313817012	0.160713701608	0.094580455389	-0.0483014263176	0.207249660542	0.209676253728	-0.463112010532	0.18011406957400006	0.0139328524345	-0.0923807901162	0.14104641634	0.06529394222490001	-0.08879433468489999	-0.204757464589	0.228200326924	0.123421452942	-0.470442547854	-0.0672957529628	-0.0699246808277	0.924772609699	1.56308299558	1.50835903613	1.74768866637	2.87389511723	1.20015360126	1.61008727321	1.99689791233	1.80842101926	2.19117807446	2.06130661828	1.35713862851	1.47733578424	2.13363563835	2.06563796131	0.877539828573	0.75196010003	3.927523088440001	1.55226131322	1.7656984757900005
Q91WR5	0.25072793578	0.017518610328400002	0.12801741784	0.07811600241880001	-0.260620265029	0.173384434512	0.159471477068	-0.21429892058	0.140829868231	-0.0241203727918	-0.0297118139886	0.216359139587	-0.00366628232295	-0.254986978531	-0.177462514355	0.180103671859	0.162743354645	-0.442587375166	-0.144373341825	0.0445559523222	1.26090184079	1.67378000101	1.84410132553	2.38225225676	1.53663100653	1.2781074469700002	1.93948029194	2.44164058773	1.41820849489	2.68447886698	2.35609949612	2.04588294906	1.52230817291	2.32086900856	2.58144366393	1.20625249688	0.937823154801	2.35494341788	1.82238464345	2.07623927798
Q92887	0.23512457664	-0.0585557032849	0.0236319274565	-0.233447832229	-0.234094454674	0.08841437619880001	-0.08633198276769999	-0.29370062867	-0.0356548253734	0.186378151442	0.17324971877	-0.08079876268460001	0.221739593187	0.0385176845602	-0.425570197743	0.419396153776	0.281478328054	-0.32956766605	-0.09173325460110003	0.201524797993	1.07133751394	1.74771557729	1.31937469263	1.69392500049	1.49066139197	1.25687250329	1.29546019311	1.90091426341	1.20219311278	2.06623826242	2.11471047748	1.20957534438	1.31881217079	1.88003155175	1.6244329804100002	1.29436847263	0.960653471716	2.44767835511	1.2376215765799998	1.5668048259600005
Q9NWT6	0.207610231222	0.266189920704	-0.0366765874664	0.127733591173	-0.328119709782	0.109376861537	0.17145759449900005	-0.378685864607	0.261219735504	-0.242629108337	-0.0576298486993	-0.05676656988250001	0.0543828441108	-0.113030036169	0.107696789919	0.263574003541	0.06825115839859999	-0.309131561724	-0.042817645727	-0.0720057982147	0.845680485304	1.6497954265	1.91881135808	2.1932166967200004	1.56092570525	1.28968885451	1.624719183	1.7718640317299998	1.51086191497	1.7329725366799995	1.9108149698	1.29452081869	1.4800782807	2.27538924618	2.7552497515	1.02914289619	0.8508498930670001	3.75753015302	2.16678483574	1.66035056873
Q03114	0.06985549404830001	0.15219882289	0.0669718099267	-0.044715378909800006	-0.15087010105999998	0.16971515084199998	0.152795558104	-0.338035888834	0.0965962517572	0.0276977787494	0.08699546672969999	0.270354346256	0.190519173467	-0.168682320369	-0.219731427259	0.208523769589	0.181148354096	-0.6257167722	-0.130807440382	0.00518735255859	1.2380534652700002	1.9425648891	1.58088595798	2.1957141355000003	1.45832959856	1.16631750074	1.9830466522	2.69991165052	1.42748324902	2.80734300681	2.95847270908	1.87849736065	1.6558596820700002	2.42204221199	2.22342135872	1.01818195207	1.25972883044	1.91233677005	1.79956542232	1.77698997142
P0DP23	0.181823408478	0.162142251205	0.15115746349300002	0.30280422661	-0.255804721174	0.294781524733	0.469547803957	-0.290604376024	0.040465462615	-0.07855966216589999	-0.103005908898	0.451592836351	0.424642728439	-0.326578788879	-0.584165534552	0.143725816775	0.182891506975	-0.7810311207800001	-0.330784884531	-0.0550400326253	1.05385590091	1.4981153162099998	1.93524861312	4.2445954767	0.915372998766	1.24485866913	2.61809020121	2.65135291211	0.8930416459720001	2.89317280213	2.57075211986	1.85529546542	1.81702386828	3.23416520264	0.60567207548	1.07797054165	1.18597632517	1.40393263368	1.44694419326	1.82018216752
O43451	0.00238544156354	-0.0522853539489	0.245541327276	0.0359891211041	-0.418038494341	0.128762561482	0.0138744675378	-0.246067340871	0.26843445810100003	-0.11123777003	-0.259892696798	-0.017867774225700003	0.098877730932	-0.0365600481222	-0.11552221463	0.215596398857	0.262021118171	-0.15138162282099998	0.207337745053	-0.0699670542895	0.887855702132	1.54385428905	1.49047055979	2.14129555233	2.33756679295	1.03686118419	1.5061070089300002	2.2129397132900004	1.46087744177	1.77774733288	1.78175262936	1.15910878287	1.45773138178	2.12042849572	2.49002037098	1.04585861334	1.15249375892	4.08221895882	1.88074643666	1.42295850283
Q9P1W9	0.134768465006	0.211092001107	-0.0326100850711	-0.0118156845264	-0.184843289903	0.195482428236	0.19287827326	-0.267318217305	0.16216344270400002	-0.0212513869215	0.0576694374549	0.252325354473	0.09867973490039998	-0.34239101430200003	-0.0359114863326	0.263237605824	0.203323192087	-0.714826456613	-0.192754584044	0.0321022699664	0.99895060628	1.55639141704	1.25855553951	2.11767406976	1.40408726769	1.06486787949	1.81645313685	2.69787140829	1.60379409261	2.63610048296	2.55601852778	1.62909138831	1.60481366979	2.02742868482	2.49398762322	0.924648186269	0.8764637006559999	1.7242882176900003	1.63161779171	1.87290064289
P51813	0.0322947504904	0.218503756285	0.15182707739700002	0.0253611921589	-0.197002440654	0.270946544741	0.212152187716	-0.262239168963	0.189092975051	-0.158047789252	-0.140215598378	0.278425699555	0.0626747936889	-0.351495082882	0.0221783977248	0.325831955925	0.204396312716	-0.685891588433	-0.13587405674699998	-0.06291991813969999	0.942013149374	1.68398667826	1.28135431135	1.80518168485	1.99635692436	1.11735206407	1.63759712921	1.98435478966	1.61733540121	1.91374717362	1.9725371116900003	1.51948960411	1.48057876897	2.29102036122	2.20407215283	1.10520558202	0.8807846949510001	2.87274215259	2.1280423248	1.74240008286
P49327	0.677944848281	0.193271826768	-0.149351766697	0.0990116343515	-0.462682954294	0.0745459031603	0.148862902957	0.0719166580766	0.043840248649000005	-0.116327810583	0.125292878289	-0.142823610778	-0.0408349268893	-0.355591386989	0.0189661791863	0.272324008106	0.33575914906	-0.6704191348449999	-0.379383945745	0.255679299937	1.48767683085	1.83788238667	1.14885574266	2.03162779278	1.64086290161	1.12543239616	1.61230555364	2.52199016095	1.71346593834	1.88476552547	2.3918584270500003	0.923621882849	1.3568685217899998	2.04091125485	2.2600922764	1.07657440902	0.967705730724	2.34077072902	1.3656564047100002	1.9387254001900005
