target_id	d_fpssm0	d_fpssm1	d_fpssm2	d_fpssm3	d_fpssm4	d_fpssm5	d_fpssm6	d_fpssm7	d_fpssm8	d_fpssm9	d_fpssm10	d_fpssm11	d_fpssm12	d_fpssm13	d_fpssm14	d_fpssm15	d_fpssm16	d_fpssm17	d_fpssm18	d_fpssm19
Q9Y468	0.0	0.00023555845473700006	0.000224686526056	0.00034608972965099994	0.0008443864608250003	0.00021562658549	0.000300790026817	8.51634413278e-05	0.0007664709719500001	0.000121403203595	7.79154888744e-05	0.000333405812858	0.000443937087773	0.000224686526056	0.000780966876857	0.000380517503805	0.000112343263028	0.0005997680655210001	0.000300790026817	0.000132275132275
Q2NNR5	0.000403105404598	0.0012839653627899998	0.0008136757240970001	0.000179157957599	0.00160495670349	0.000209017617199	0.0	7.464914899969998e-06	0.0008733950432969999	0.00227679904449	0.00204538668259	0.0006195879366980001	0.00125410570319	0.00242609734249	0.000410570319498	0.00129143027769	0.000768886234697	0.0008733950432969999	0.00137354434159	0.00188862346969
O60341	0.000152613626351	0.00022813377135	8.65334994777e-05	0.00031152059812	0.000303653916349	0.00011013354479000003	0.000333547307077	0.00015576029906	0.0005742677692610001	0.000125866908331	0.00011013354479000003	4.09067452076e-05	0.00027376052562	0.00020138705333	0.000481440924367	0.000209253735101	0.0	0.0007850948407150001	0.000300507243641	8.96801721859e-05
Q86VL8	0.0007598784194530001	0.000341650762235	5.00695082585e-05	0.000100139016517	0.000483023491435	0.000232675950143	0.000108974812092	0.000565490916802	0.00015315378996700002	0.0011427628943699998	0.00122817558493	0.0	0.000989609104404	0.000995499634787	0.000288635988784	0.0003622676185759999	0.000268019132443	0.00117810607667	0.000371103414151	0.0008040573973280001
Q14376	0.00113583410997	0.0014367816092	0.00126203789997	0.00144648959304	0.00014561975768900002	0.000339779434607	0.00127174588381	0.00134940975458	0.00100963031998	0.00208721652687	0.00119408201305	0.00112612612613	0.000310655483069	0.00112612612613	0.000990214352283	0.0005339391115249999	0.000708682820752	0.0	0.0015047374961199998	0.00192218080149
O15245	0.00016911597214100006	0.000213983474954	0.000213983474954	6.55755810342e-05	0.0007731015869289999	0.0	0.00015876193303	0.000300267134209	0.000100089044736	0.000997439100993	0.0010457579501799998	0.000100089044736	0.000987085061883	0.00123903334691	0.000272656363247	0.000448675028128	0.000331329251541	0.000983633715512	0.000562569458346	0.000569472151086
P04150	0.0	0.000292164085268	0.0003420908593320001	0.000367978816255	0.000541797955591	0.000612065267238	0.00030140978416799994	0.000229293332742	0.000769242148552	0.000159026021095	0.00034763827867300003	0.000196008816698	0.000523306557789	0.000268125268125	0.000994837201734	0.000828414621518	0.000201556236039	0.00017751741889700002	0.00021634935428	5.54741934052e-05
Q63470	2.26946491691e-05	0.00035933194517700004	0.000385809035875	0.000149406440363	4.34980775741e-05	0.0007470322018160001	0.000102125921261	0.000196686959465	0.0008794176553019999	0.000179665972589	0.000219381608635	0.00024964114086000003	0.000260988465445	0.00016453620647600002	0.0009002210837070002	0.000703534124242	0.00020803428405000005	6.05190644509e-05	0.000321507529895	0.0
P37288	0.000596465294796	0.00155599642121	0.00101139767379	0.000175049597386	0.00149116323699	0.000213949507916	0.0	0.000155599642121	0.000868764668508	0.00195796216335	0.0014717132817300002	0.000486248881628	0.00149116323699	0.00188016234229	0.000907664579038	0.00163379624227	0.00116051399748	0.0012318305001199998	0.00118644727117	0.00165324619753
P08588	0.00032180056883	0.0007335160024800001	0.0007477130863989997	0.000260279871848	0.00167052354113	0.00014197083919	0.0	0.000184562090947	0.000828163228606	0.00116889324266	0.000932275177345	0.00012777375527099998	0.0010079929582499998	0.00111210490699	0.0007335160024800001	0.00117362560397	0.000738248363786	0.00132979352708	0.0007429807250920001	0.000908613370814
Q9Y271	0.000500884136392	0.00135845849112	0.000925876736968	0.000235263761033	0.0016999704022999998	0.00024285291461400004	0.0	6.83023822353e-05	0.000895520122641	0.00235263761033	0.00217049792437	0.000705791283098	0.0014115825662	0.00251959898912	0.000424992600575	0.00128256695531	0.0008879309690589998	0.000941055044131	0.00144193918052	0.00208701723497
O75365	0.00018063583815	0.0023482658959499995	0.00133670520231	0.00104768786127	0.0033598265896	0.00133670520231	0.00137283236994	0.000433526011561	0.0037210982659	0.00281791907514	0.00111994219653	0.00133670520231	0.00307080924855	0.0023482658959499995	0.00209537572254	0.0	0.00010838150289	0.00401011560694	0.0023482658959499995	0.00111994219653
Q9H3N8	0.000429258241758	0.000984432234432	0.0007211538461539999	0.000194597069597	0.00222641941392	0.000257554945055	0.0	8.58516483516e-05	0.0011618589743599998	0.0016426282051300002	0.00117330586081	0.000360576923077	0.0014880952380999998	0.00152815934066	0.000755494505495	0.000887133699634	0.0006467490842490001	0.0022951007326	0.00112751831502	0.00119047619048
O14939	0.0	0.000444789725957	0.000122287202285	0.000314110264692	0.0004028284310550001	0.000190624168267	0.00023018767488900004	3.83646124814e-05	0.000817645803511	0.000213403156928	0.000131878355405	0.000142668402665	0.000410021795895	0.000326099206092	0.00034288372405299995	6.11436011423e-05	1.67845179606e-05	0.00080805465039	0.0003776516541140001	0.000123486096425
P33032	0.000753036437247	0.00141700404858	0.0010202429149800002	0.000153846153846	0.00226720647773	0.000275303643725	0.0	0.000178137651822	0.000874493927126	0.0027611336032399994	0.00196761133603	0.00063967611336	0.00182995951417	0.00256680161943	0.0008259109311739999	0.00122267206478	0.000898785425101	0.0017894736842099996	0.0017246963562799998	0.00231578947368
P41968	0.00083782834892	0.00131658740545	0.000981456065877	4.78759056525e-05	0.00213845711915	0.000239379528263	0.0	0.000295234751524	0.0007660144904410001	0.00279276116307	0.0020028087198	0.000566531550222	0.00178736714436	0.00256136095241	0.0008617663017460001	0.00111710446523	0.000957518113051	0.0017315119211	0.0016357601097999998	0.00234591937697
O14920	0.0	0.0006014600962339999	0.0006682889958150001	0.000716682336891	0.000453975628192	0.0009816934904039998	0.000974780155965	8.75689028999e-05	0.0007673801227809999	0.0007051601128260001	0.0007904245709119999	0.000995520159283	0.000656766771749	0.000417104511181	0.000407886731929	0.000536935641465	0.000205095588371	0.000336448942721	0.000447062293752	0.000368711170105
Q08209	0.0	0.0008511562014439999	0.00120532858057	0.00129101544649	0.00113677908783	0.000502696280048	0.00124531578466	0.000456996618225	0.0009996801023669998	0.000982542729184	0.000931130609633	0.00107965451056	0.00103395484873	0.00116534137647	0.00101681747555	0.000565533315053	0.000205648478201	0.000931130609633	0.000708344758249	0.00054839594187
P22001	0.0	0.000884303610906	0.0004253079271499999	0.000345299505211	0.000896936519634	0.00019370460048400004	0.000450573744605	0.00015159490472699998	0.00109485208969	0.0006737551321189999	0.0004674176229080001	0.000235814296242	0.0008800926413310002	0.00104010948521	0.0007706074323610001	0.000505316349089	0.00022739235709	0.00113275081588	0.0007369196757550001	0.00033687756606
P35439	0.0	0.000311312387296	0.0004052934853480001	0.000265790292927	0.00019530446938900004	0.00014097164707700002	0.00022467356253	8.22334607952e-05	0.000472842399572	0.000418509577261	0.000337744571123	0.00017915146816099996	0.000555075860368	0.000593255681451	0.000229078926501	0.000367113664264	0.000160061557619	0.000700452871416	0.00039648275740499986	0.00029956475004000005
P29473	7.01928971896e-05	0.000292322318676	0.0	0.00020791313851099995	0.000143939865123	0.00017237243107299998	0.000266555305783	9.684842776799998e-05	0.000307427119337	8.88517685945e-05	0.00017948057256099998	7.28584502475e-05	9.41828747101e-05	0.000151048006611	0.000472691408922	8.79632509085e-05	2.22129421486e-05	0.00031986636694	9.684842776799998e-05	5.15340257848e-05
P12931	0.0	0.0007917969832530001	0.000559206619423	0.000673027435765	0.000514668039115	0.000579001544004	0.0008957203373060002	0.000400847222772	0.00089077160616	0.0005245655014049999	0.000633437586603	0.0007522071340910001	0.000579001544004	0.0004800269210969999	0.00107882338968	0.000737360940655	0.000252385288412	0.000489924383388	0.000786848252108	0.000390949760481
P18031	0.0	0.0013257175093399998	0.00114237359848	0.000867357732177	0.000585290176997	0.0013116141315799995	0.00153021648685	0.000373739510613	0.00112121853184	0.00116352866512	0.000599393554756	0.00103659826528	0.000860306043297	0.0007897891545030001	0.000944926309851	0.0006628587546719999	0.000747479021226	0.000289119244059	0.00117058035399	0.00103659826528
P15589	0.000115723838835	0.000190117735229	0.0002810436086	0.000482182661814	0.000245224325151	9.09258733706e-05	0.000151543122284	0.00031961822154500004	0.0008789501092489999	0.0001405218043	0.000242468995655	0.000107457850347	0.000495959309294	0.000495959309294	0.00071638566898	2.75532949608e-06	3.5819283449e-05	0.0012646962387	0.000713630339484	0.0
Q16539	2.80583613917e-05	0.0013468013468	0.000505050505051	0.00143097643098	0.0	0.0007108118219229999	0.00140291806958	2.80583613917e-05	0.000645342312009	0.00137485970819	0.00165544332211	0.0014122708567200007	0.00100074822297	0.00116909839132	0.00120650953984	0.000196408529742	6.5469509914e-05	0.00016835016834999998	0.000897867564534	0.000598578376356
P32245	0.00073446495341	0.00136506617603	0.000957030090807	0.000118701406612	0.00202534275031	0.000185470947831	0.0	0.000215146299484	0.00091993590124	0.0026930381625	0.0019066413437	0.0005564128434919999	0.0017211703958699995	0.00250756721467	0.000675114250104	0.00114250103864	0.00091993590124	0.0017211703958699995	0.0016840762063	0.00221823253606
P00766	0.0007310386841300001	0.0015026906284900002	0.00190882323078	0.00111686465631	0.00134023758757	0.00166514366941	0.0006701187937860001	0.00274139506549	0.00144177073815	0.00213219616205	0.0008325718347040001	0.000467052492639	0.0	0.000365519342065	0.00205096964159	0.00219311605239	0.00119809117677	0.0016448370392900002	0.0015229972585999998	0.0027007818052600004
P30411	0.0003662503414200001	0.0010925433913499998	0.000850445708043	0.0003662503414200001	0.00132843344176	0.000242097683311	7.4491594865e-05	0.0	0.0008131999106100001	0.00189332803615	0.00168226851737	0.000496610632434	0.00122911131527	0.00208576465622	0.000422119037569	0.00131601817595	0.000924937302908	0.000937352568718	0.00142154793534	0.00163260745413
P25103	0.000398946275235	0.0014881329314300005	0.0011588439423499998	0.000240634261253	0.00142480812584	0.00035461891131999994	0.000113984650067	0.0	0.0011081840978699998	0.00199473137617	0.00149446541199	0.000455938600268	0.00160845006206	0.0017794270371600004	0.000601585653132	0.00156412269814	0.0011651764229100002	0.00103219433116	0.0013488183591300002	0.00168443982877
Q00194	0.0	0.000821977071166	0.000769101353138	0.0005888432234959999	0.0002787992405120001	0.00091571129858	0.00056480880621	8.652390222799999e-05	0.0005600019227530001	0.00115845891316	0.0007715047948660001	0.000910904415122	0.000696998101281	0.00107433845266	0.000276395798784	0.0006321051746100001	0.00018746845482700005	0.00043261951114	0.0007282428437520001	0.00044944360324
P04631	0.0010633270321399998	0.0023629489603	0.00366257088847	0.00590737240076	0.00508034026465	0.0060255198487700005	0.00756143667297	0.000354442344045	0.00555293005671	0.00401701323251	0.006616257088850001	0.006734404536859999	0.0086247637051	0.00519848771267	0.0	0.00129962192817	0.00141776937618	0.00118147448015	0.00342627599244	0.00224480151229
P08235	2.45586460468e-05	0.000173079981663	0.000266636728508	0.000148521335616	0.000398785633426	0.00036954915003699985	0.000168402144321	0.000173079981663	0.000421005360802	4.7947832758e-05	0.000109929177543	9.8234584187e-05	0.000343821044655	0.000173079981663	0.0007051839793430001	0.0006689307399400001	0.000155538091629	6.78286414625e-05	0.000161385388307	0.0
P47872	0.000150797070228	0.0007109004739339999	0.000613959500215	0.0	0.00152951314089	0.000280051701853	0.000204653166738	0.00010771219302	0.000937096079276	0.00120637656183	0.00124946143903	0.000193881947436	0.000964024127531	0.00168031021112	0.000430848772081	0.000823998276605	0.00074321413184	0.00166415338216	0.000990952175786	0.000915553640672
Q02643	7.4901107132e-05	0.0005149451115319999	0.000435362685205	0.0	0.0015729232497700002	0.000224703321396	0.000112351660698	9.3626383915e-05	0.000978395711912	0.0008426374552349999	0.000950307796737	0.000131076937481	0.000852000093626	0.00125459354446	0.000276197832549	0.000571120941881	0.000538351707511	0.00189593427428	0.000912857243171	0.00059452753786
P10721	0.0	0.0003997206849740001	0.000686866972956	0.000448666074971	0.000615080400961	0.00031488200898	0.000528610211966	0.000228411819985	0.0007374438759530001	0.000533504750966	0.000404615223974	0.00035077529497800004	0.000440508509972	0.000406246736974	0.000562871984964	0.000587344679962	0.0004910854129690001	0.000660762764958	0.0006069228359609999	0.0005057690299680001
Q6QHF9	0.000137016266475	0.0002836477095450001	3.12493239329e-05	0.000415856387722	0.000225956649976	0.00010576694254200002	0.0003966260345330001	0.000425471564317	0.0006153713020630001	0.00027643632709900003	0.00023797562072	5.28834712711e-05	0.000317300827626	0.000295666680288	0.00033412738666700005	5.76910595684e-05	0.0	0.00106968839616	0.000348550151559	0.000228360444125
Q13163	0.000102040816327	0.0007015306122449999	0.000510204081633	0.000975765306122	5.73979591837e-05	0.00077806122449	0.00105867346939	0.000274234693878	0.000427295918367	0.00104591836735	0.000816326530612	0.0010012755102	0.0007589285714289999	0.000286989795918	0.00133290816327	0.00078443877551	0.000286989795918	0.0	0.000369897959184	0.000669642857143
P46059	0.00026258057412	4.23517055032e-05	0.00016940682201299994	3.59989496777e-05	0.000345166399851	7.83506551809e-05	0.0	0.00028587401214599995	0.000224464039167	0.000703038311353	0.000489162198562	5.50572171541e-05	0.000690332799702	0.00100373542043	0.000311285035448	0.000258345403569	0.00017999474838900002	0.00101220576153	0.000597159047595	0.000446810493059
P46197	0.0	0.000217936534023	0.00035370027652900003	0.000328691166068	0.000423963967826	0.000134572832484	0.00023341836430900006	0.000117900092176	0.0005025640292769999	0.00042039123776	0.000340600266287	0.000164345583034	0.000581164090728	0.000469218548662	0.00025128201463900005	0.00017506377323199998	0.00012147282224200002	0.000638327771784	0.000448973078288	0.000247709284573
Q15904	0.000105069608616	0.0	0.000998161281849	0.00082085631731	2.62674021539e-05	0.000334909377463	0.000111636459154	3.94011032309e-05	0.000334909377463	0.000669818754925	0.000814289466772	0.00024297346992400006	0.0006960861570789999	0.0012477016023099998	0.000728920409771	0.00112293144208	0.0006041502495399999	0.000722353559233	0.0006238508011560001	0.000702653007618
P30838	0.00124666289627	0.0010398992939600002	0.00025541386167500003	0.0008513795389169999	0.0	0.000352714380409	0.00104598057638	0.000735835172921	0.000425689769459	0.0013439634150000002	0.000973005187334	0.000875704668601	0.0006628597838709999	0.0009547613400710002	0.000997330317017	0.000225007449571	0.000370958227671	0.000346633097988	0.0006324533717669999	0.00124666289627
Q08188	0.0	0.00065386002886	0.000676406926407	0.000724721706865	0.000879329004329	0.000541125541126	0.000589440321583	0.00034786641929500004	0.000924422799423	0.0006731859410429999	0.00038973922902499987	0.0006184291898580001	0.000576556380128	0.000560451453309	0.0007021748093180001	0.00042839105339099987	0.0004799268192130001	0.000785920428778	0.000595882292311	0.0007762574726860001
Q01432	3.44165782633e-05	0.000546616243005	0.0004372929944040001	0.000579008316665	0.000344165782633	0.000439317499008	0.000659988500814	0.0	0.000947468154543	0.000257112084673	0.000352263801048	0.00036036181946300013	0.000528395701572	0.0005425672337979999	0.000465636058856	0.000275332626106	0.00017410739591999994	0.0006194984087389999	0.000550665252213	0.000113372257809
P55786	0.000307082251313	0.000365494636074	0.0007176378699169999	0.0007443406743789999	0.0	0.000292061923804	0.000572441370655	0.00010180444201200003	0.0003955352910940001	0.0006809215137819999	0.0006976107665710001	0.00046062337697	0.00046062337697	0.0007193067951960003	0.00043058272195	0.0004639612275280001	0.000499008658384	0.000604150950954	0.0006809215137819999	0.000473974779201
Q9Y2I1	0.0	0.000216739515226	0.000333011234332	0.000249476212838	0.000239316548062	0.000333575660152	0.000361796951197	4.23319365676e-05	0.000399613481198	0.000250040638659	0.000504032258065	0.000189082650002	8.97437055232e-05	0.000184567243435	0.000410901997616	0.000439687714482	0.000191904779106	7.56330600007e-05	0.000146750713434	0.000132640067912
P20273	0.000343769298135	0.00047443274177	0.0006190958400800001	0.000430878260558	0.000339102746577	0.00054287549796	0.000528875843285	0.0005055430854930001	0.000447988949606	0.0005724303244959999	0.00040598998558	0.000216216888872	0.0	0.000236438612292	0.00099708651631	0.00104530754908	0.000944198931982	0.000318881023157	0.000407545502766	0.0008990889335840002
Q9R1K8	8.542354059219997e-06	0.0005915580186009999	0.000363050047517	0.000499727712464	0.000309660334647	0.0005338971287009999	0.000617185080779	0.0	0.000820065989685	0.00034810092791300013	0.000427117702961	0.000514676832068	0.000474100650287	0.000431388879991	0.0007154221524600001	0.0005445750712750001	0.000294711215043	0.0003950838752390001	0.000205016497421	0.00015803355009600002
P04629	0.0	0.000360001588973	0.0005958646989889999	0.000350070510656	0.000576002542356	0.000238345879596	0.000407174210976	0.00023586311001599995	0.000541243768248	0.000588416390252	0.000635589012255	0.000139035096431	0.000446898524242	0.000255725266649	0.000558623155302	0.0004816572983490001	0.000345104971498	0.000523864381195	0.000317794506127	0.000464277911296
P22607	0.0	0.0004422739398230001	0.000572628364192	0.000472534788337	0.000523745455053	0.000242086788114	0.0006122002430180001	0.000242086788114	0.0005679728490360001	0.000528400970209	0.0004189963640430001	0.000321230545766	0.000463223758025	0.000263036606316	0.0007751432734789999	0.000602889212706	0.00035149139427999987	0.000523745455053	0.000470207030759	0.000505123394429
P42356	7.62560596894e-05	0.00016757504474899996	0.000122700079582	0.000164123124352	0.000159102149228	0.00016820266663999998	0.00015502260694000002	0.0	0.000219040039766	0.000200211383053	0.00030219994025	0.000119875781075	0.000193307542258	0.000184520835792	0.000138704437789	0.000221550527328	4.70716417836e-05	0.000115796238788	0.000114227184061	9.91642586907e-05
Q9NR82	0.0	0.000473635806254	0.000104230533415	0.00026977314531	0.000217657878602	0.000194665849172	0.000268240343348	0.000182403433476	0.0005119558553030001	0.000252912323728	0.000285101164929	0.000142550582465	0.000268240343348	0.0003387492335990001	0.0006943592887799999	0.000577866339669	0.000133353770693	0.000249846719804	0.000107296137339	0.000101164929491
P51907	0.000537136581005	6.41357111648e-05	0.000224474989077	0.000160339277912	0.000473000869841	0.0	6.41357111648e-05	0.0005170941712659999	0.000160339277912	0.0014109856456300002	0.00101815441474	0.000132279904277	0.00133883297057	0.00092996781189	0.000464983905945	0.000276585254398	0.000412873640624	0.000761611570082	0.000208441061286	0.00102617137864
Q13233	0.00012054104796	0.0003440220174090001	0.000168010752688	0.000212280252603	0.000132275132275	0.000233614951357	0.000244815668203	0.00012640809011799998	0.000244815668203	0.000137075439495	0.000174944529783	0.000204813108039	0.00010667349377	6.34707287933e-05	0.000474697047278	0.000447495306366	0.000159476873187	0.0	5.33367468851e-07	0.000113607270865
P41245	0.0	0.000288310190596	0.00021194695092500006	0.0004051927002980001	0.00047376377265599993	0.000163635513582	7.01295058207e-05	0.000236881886328	0.000748048062088	8.41554069849e-05	5.29867377312e-05	0.000205713217074	0.000364673430268	0.000601555316596	0.000529867377312	0.00012311624355199998	0.000176102981283	0.00114077329468	0.0006685679554909999	3.4285536179e-05
Q8NBP7	0.00103220478943	0.000221013260796	0.000403167047166	0.000595035702142	0.00020401224073400006	0.00010200612036700003	3.15733229708e-05	0.000927769951911	0.000281731189586	0.000296303492495	0.00015058046339899998	0.0	2.4287171516e-06	0.0	0.000697041822509	0.0007771894885119999	0.000799047942877	0.000296303492495	0.000187011220673	0.000616894156507
Q02401	2.37869800514e-05	6.75898335608e-05	0.000130248220038	0.000192906606515	7.020059966399999e-05	5.51161732899e-06	8.00634938316e-05	9.80487714315e-05	0.00021147205436	0.000127347368812	5.04748113286e-05	6.26583864769e-05	0.000131988730773	0.000224235799753	9.51479202057e-05	0.0	6.38187269672e-06	0.000341430189275	0.000330406954617	3.82912361803e-05
P47713	0.0	0.000235593283722	0.00039078568490300014	0.00034591077371800004	0.0005571968138810001	0.000295426498635	0.000302905650499	4.67446991511e-05	0.0005945925732020001	0.000200067312367	0.000256160951348	0.00030477543846499995	0.0004020044127	0.000555327025915	0.0005048427508319999	0.000258030739314	0.00016080176508	0.00102838338132	0.000424441868292	0.000108447702031
O43525	0.0	0.0005864856939380001	8.37836705626e-05	0.00026880594305500003	0.000225168614637	0.000225168614637	0.000277533408739	0.000221677628364	0.000528884420426	0.000275787915602	0.000251351011688	0.000209459176407	0.000277533408739	0.000389244969489	0.0007540530350630001	0.000577758228255	0.000113457053887	0.00029847932637900004	0.00014662142348500002	0.000115202547024
P54098	1.33721124595e-05	0.00024451862783	0.000163330802183	0.000320930699027	6.20848078475e-05	0.000168106556633	0.00031615494457700003	1.62375651294e-05	0.00025980104207	8.88290327665e-05	0.000185299272653	0.000371553696195	0.000181478669093	9.83805416661e-05	0.0004088045809040001	0.000185299272653	4.20266391583e-05	0.000438414258492	0.000176702914643	0.0
P02751	5.80648978865e-05	0.00014081133274899998	0.00017609327342700006	0.00017688434833000005	0.00022814600205	0.000121983750056	0.00014935494170299998	0.000218811318193	7.05638813552e-05	0.000119135880405	7.05638813552e-05	4.19269698635e-05	0.0	7.15131712389e-05	0.00027307905654500004	0.000249505024433	0.000378766663597	0.000149671371664	0.000162012140152	0.000225930992321
P51617	7.05776071368e-06	0.00037641390473	0.000112924171419	0.000279957841643	0.000122334519037	0.00024231645117	0.000324656992829	0.000282310428547	0.00019996988688799995	9.645606308700002e-05	0.000341125101161	9.17508892778e-05	0.000110571584514	6.58724333277e-05	0.0007551803963639999	0.0008398735249279999	3.7641390473e-05	7.05776071368e-05	0.0	2.35258690456e-05
E1BN64	5.83090379009e-05	0.000388726919339	0.000137269193392	0.000224732750243	0.000253887269193	0.00025874635568500003	0.00027332361516	4.98056365403e-05	0.000372934888241	0.000115403304179	0.000353498542274	9.96112730807e-05	0.000229591836735	0.000210155490768	0.000479834791059	0.000478620019436	5.34499514091e-05	0.000250242954325	0.0	4.25170068027e-05
Q13315	5.53342186808e-05	0.000162671014604	0.00013036857804400002	0.00016889973555500002	0.00017817038999299998	0.000174838748554	0.00017107254518900002	0.0	0.000237705373967	0.000194683743212	0.000259143762356	0.000140508356336	0.000173245354823	0.000154414337994	8.21322041676e-05	0.00018063290757900006	5.33062630224e-05	0.00017918436782199995	0.000111102999288	0.000101687490874
Q6V1X1	8.04033029677e-05	0.000361814863355	0.000276051340189	0.000533341909686	0.0	0.00017822732157799995	0.00027337123009	0.000281411560387	0.0004918002031519999	0.000221109083161	0.000261310734645	0.000155446385738	0.00022512924831	0.000369855193651	0.0004274775607780001	0.000265330899793	0.00022512924831	0.0008388744609630001	0.000604364827307	0.000310892771475
O94768	0.000243588405192	0.00162682256325	0.000374082193688	0.00133973622856	0.0004958763962840001	0.0006524689424780001	0.00157462504785	0.000278386748791	0.0008612590040710001	0.00142673208755	0.00114834533876	0.0017747155235399996	0.0006524689424780001	0.00089605734767	0.000878658175871	0.000878658175871	0.00029578592059	0.0	0.000791662316874	0.00102655113617
P29322	0.0	0.000417366057252	0.000260097687853	0.000258585491993	0.000508097808828	0.000272195254729	0.000361414810446	0.000186000090732	0.000435512407567	0.000302439171922	0.000284292821606	0.000102829318453	0.00032058552223700003	0.00022380498722200006	0.000570097839072	0.0004264392324090001	0.00024346353339700004	0.000480878283355	0.0003931709234980001	0.000316048934658
P11274	0.0	0.00037446217356	0.000126741043359	0.000319321589761	0.000158837801092	0.00029545476990700003	0.00041643485675	2.38668198532e-05	0.000380223130076	9.87592545651e-05	0.000195872521554	0.000265826993538	0.000169536720337	8.22993788043e-05	0.00050449519207	0.00035882529158699994	7.16004595597e-05	9.13523104728e-05	6.33705216793e-05	6.09015403152e-05
Q8IXJ6	0.00028372208991400005	0.00116927891601	0.000232136255384	0.0015475750359	0.000619030014358	0.000524455984387	0.00158196559225	0.000326710285356	0.000988728495155	0.000696408766153	0.00061043237527	0.00122946238963	0.0006448229316230001	0.000584639458005	0.0010833025251300002	0.000593237097093	0.0	0.00106610724695	0.000369698480797	0.000361100841709
P38650	1.23442338338e-05	7.23191455333e-05	8.20741010507e-05	0.000109532494359	4.57639888471e-05	0.00011561428761399998	0.00015065986854700004	0.0	5.0280171957e-05	0.000125068164257	0.000132113409909	0.000122960612139	0.000110194867882	0.000104474369276	5.60006705629e-05	5.02199561822e-05	2.94455138766e-05	5.69039071848e-05	5.94329697264e-05	6.77427466486e-05
Q8NFI3	1.25005729429e-05	5.20857205955e-05	0.0003896011900550001	0.000316681181221	7.08365800099e-05	0.00017917487884900002	0.000204176024734	0.000154173732963	0.000325014896516	3.75017188288e-05	4.58354341241e-05	8.54205817767e-05	0.0	0.00034584918475400004	0.0004896057735980001	0.000262512031801	0.00016875773472999994	0.0008562892465899999	0.000404185191821	0.000108338298839
Q5VT25	0.0	0.000292098788051	0.000122946670074	0.000200089678748	8.758945776500001e-05	0.000355581055606	0.000400179357495	6.02679755264e-06	0.000193259308188	0.000108884142451	0.00021977721742	0.000282455911967	0.000140625276228	7.15179976246e-05	0.000168750331474	0.000233036172035	4.13840098614e-05	6.83037055966e-06	4.5000088393e-05	7.51340761562e-05
Q9UHD2	0.0	0.000699319508325	0.00065286121931	0.0006944291621130001	0.000471918409464	0.000968288549988	0.000919385087867	0.000110032789771	0.000833804029156	0.0008289136829439999	0.0008582557602170001	0.00102208235832	0.0007506681435510001	0.000467028063252	0.000347214581056	0.00044991185151	0.000176052463634	0.000210284887119	0.0005330477371149999	0.00046213771704
Q92830	5.69773176859e-05	0.000439793670888	0.000290228211963	0.000309814164917	0.000341863906116	0.000391719059091	0.00040240230615699987	0.0	0.0004700628709090001	0.000265300635475	0.0002154454825	0.0005110153179960001	0.000368572023781	0.000313375247273	0.000803024071136	0.00033118065905000005	0.00016559032952500002	0.000126418423616	0.000286667129607	8.36854353512e-05
Q9P2K8	0.0	0.000289299847987	0.000212191872472	0.00035423288	0.000180305115679	0.000275385626841	0.000382061322292	6.26139951555e-05	0.000378582767005	0.000325824678495	0.0002748058676270001	0.000304373587562	0.000280023700557	0.000226106093617	0.000191320540753	0.000343217454927	4.34819410802e-05	0.000241759592406	0.000174507523535	0.000188421744681
Q9UGP5	0.000108319542651	0.000686023770122	0.0	0.000424251542049	0.000812396569881	0.000451331427712	0.000529562208515	0.000201594704378	0.00111027531217	0.00038513615164699987	0.000318940875583	0.0005476154656240001	0.0006077929893180001	0.000367082894539	0.0006168196178730001	0.000201594704378	0.000117346171205	0.00142620731157	0.0004994734466680001	0.00023469234241
Q14289	0.0	0.000388712987838	0.000261898821593	0.000355631031426	0.00016816661175999995	0.000417659699699	0.000425930188801	3.99740306642e-05	0.000467282634316	0.000264655651294	0.000359766275978	0.00028533187405100003	0.00035700944627699993	0.00016265295235799994	0.000576177407505	0.000414902869998	0.000165409782059	6.89207425245e-05	0.000249493087939	0.000230195280032
P08922	0.0	0.000112736020319	0.00025531392837	0.000174077678434	0.00012599908153299998	0.000141472652949	0.000145064732028	6.99073851488e-05	0.000179327640164	0.000206406390143	0.00015169626263499998	4.55917729231e-05	8.89730356439e-05	0.00015611728304	0.000258629693673	0.000271616441112	0.000204195879941	0.000239564043178	0.00024509031868400003	0.000187064425872
Q16288	0.0	0.000397298371077	0.0006501246072159999	0.000493613127701	0.00058752001541	0.000267273449633	0.000455087225051	0.000257641973971	0.000638085262638	0.000589927884326	0.000616414442398	0.000262457711802	0.000496020996617	0.000329878041439	0.000676611165288	0.000592335753242	0.000418969191317	0.0005369547681819999	0.000447863618305	0.000459902962883
Q6P179	0.000214232488823	0.00028564331843	0.000692374565325	0.000662878787879	0.0	0.000249937903626	0.00052781917536	7.76204669647e-05	0.00035550173869800005	0.000627173373075	0.0005976775956280001	0.000400521609538	0.000388102334824	0.000653564331843	0.000339977645306	0.000408283656234	0.00046106557377	0.0005511053154500001	0.000622516145057	0.000402074018877
